customer_id,notification_type,title,message,channel,sent_time,delivery_status,read_status,priority,reference_id,read_at,retry_count,expires_at
394,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,App Notification,2026-01-30 05:16:39,Delivered,Unread,Medium,19874,,0,2026-01-30 05:26:39
747,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-10-28 23:46:03,Delivered,Read,Medium,,2025-11-05 12:41:30,0,2025-11-23 23:46:03
443,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,WhatsApp,2025-12-09 08:31:40,Delivered,Read,Medium,30426,2026-06-11 13:30:19,0,2025-12-09 08:41:40
370,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2026-08-10 08:14:02,Delivered,Read,High,4324,2026-08-15 18:05:38,0,2026-08-17 08:14:02
832,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2025-08-18 23:08:05,Delivered,Read,Low,28199,2026-03-02 17:43:32,0,2025-11-02 23:08:05
814,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-04-10 09:47:43,Delivered,Unread,Low,1284,,0,2026-06-10 09:47:43
346,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2026-05-10 15:03:35,Delivered,Read,Low,34486,2026-06-01 21:30:59,0,2026-07-08 15:03:35
80,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,SMS,2025-11-08 18:05:14,Delivered,Unread,High,40153,,0,2026-01-07 18:05:14
929,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-06-01 12:18:00,Delivered,Read,Low,,2026-06-03 18:08:24,0,2026-06-17 12:18:00
812,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-04-02 01:15:02,Delivered,Read,Low,,2026-04-14 23:13:58,0,2026-04-27 01:15:02
371,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-04-23 15:50:05,Delivered,Read,Medium,1993,2026-05-12 02:44:29,0,2026-07-22 15:50:05
446,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-04-16 10:11:13,Delivered,Read,Medium,1228,2026-08-16 07:27:50,0,2026-05-25 10:11:13
471,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,WhatsApp,2025-12-11 00:33:48,Delivered,Read,High,41957,2026-01-05 22:47:39,0,2026-01-19 00:33:48
732,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,App Notification,2026-05-16 04:46:57,Delivered,Unread,Medium,20022,,0,2026-05-16 04:56:57
540,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,SMS,2025-11-14 23:35:19,Delivered,Read,Medium,524,2026-04-07 02:57:56,0,2026-02-01 23:35:19
781,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2026-03-01 03:47:09,Delivered,Unread,Low,42216,,0,2026-05-24 03:47:09
799,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,SMS,2025-11-06 15:48:15,Delivered,Unread,Medium,1142,,0,2026-01-03 15:48:15
622,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2025-09-03 02:52:07,Pending,Read,High,,2025-09-20 21:50:40,0,2025-09-26 02:52:07
798,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,E-mail,2025-12-12 09:21:11,Delivered,Read,Medium,1077,2026-05-31 08:29:29,0,2026-01-29 09:21:11
895,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2025-10-08 19:05:43,Delivered,Read,Low,40349,2026-05-01 07:52:00,0,2025-10-08 19:15:43
803,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,App Notification,2026-05-20 13:05:01,Delivered,Unread,Low,10314,,0,2026-06-26 13:05:01
262,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,SMS,2026-03-21 09:56:41,Delivered,Read,Medium,36918,2026-08-08 05:34:28,0,2026-06-19 09:56:41
630,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2025-09-17 19:56:27,Delivered,Unread,High,30056,,0,2025-09-24 19:56:27
767,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,App Notification,2025-10-13 13:30:46,Delivered,Read,Medium,43625,2026-05-20 03:22:12,0,2025-10-13 13:40:46
725,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,E-mail,2025-09-11 04:31:45,Delivered,Unread,Low,735,,0,2025-12-07 04:31:45
990,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2025-09-18 16:00:58,Delivered,Read,Low,,2026-04-13 04:48:02,0,2025-09-26 16:00:58
62,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,SMS,2026-03-18 15:40:26,Delivered,Unread,Low,49237,,0,2026-03-18 15:50:26
512,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,App Notification,2025-10-06 17:53:08,Delivered,Read,High,1698,2026-01-17 18:41:11,0,2025-12-25 17:53:08
48,Loan Update,Loan Status Update,There is an update regarding your loan application or repayment schedule.,E-mail,2026-07-23 03:45:22,Delivered,Read,Medium,4771,2026-07-27 10:36:22,0,2026-09-08 03:45:22
851,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,WhatsApp,2025-11-27 21:57:24,Delivered,Read,Medium,46039,2025-12-06 08:35:55,0,2026-01-18 21:57:24
241,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2025-09-10 02:49:04,Delivered,Read,Medium,,2025-11-28 05:44:20,0,2025-09-17 02:49:04
60,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,E-mail,2026-05-02 01:54:25,Pending,Unread,Medium,2538,,2,2026-07-21 01:54:25
77,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-02-22 12:00:01,Delivered,Read,Medium,2681,2026-08-14 09:21:40,0,2026-05-10 12:00:01
694,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-04-06 03:44:25,Delivered,Read,Low,1312,2026-07-10 20:41:45,0,2026-06-25 03:44:25
838,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,E-mail,2026-07-16 05:08:15,Delivered,Unread,Low,20218,,0,2026-09-16 05:08:15
800,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,WhatsApp,2025-09-17 20:50:10,Delivered,Read,Medium,14417,2026-07-05 03:20:01,0,2025-09-17 21:00:10
291,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,SMS,2026-04-10 01:51:28,Delivered,Unread,Medium,10671,,0,2026-06-27 01:51:28
605,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,WhatsApp,2026-06-30 23:04:46,Delivered,Read,Medium,2110,2026-07-15 02:28:05,0,2026-08-07 23:04:46
103,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,SMS,2025-08-28 20:07:24,Delivered,Read,High,44361,2026-01-09 21:22:23,0,2025-09-30 20:07:24
110,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,SMS,2026-07-06 20:43:20,Delivered,Unread,Medium,3450,,0,2026-08-10 20:43:20
641,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,App Notification,2026-06-21 20:38:24,Delivered,Unread,Low,3713,,0,2026-08-20 20:38:24
448,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,E-mail,2026-04-12 00:30:50,Pending,Unread,Medium,7071,,1,2026-07-09 00:30:50
712,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-05-02 20:16:50,Delivered,Read,Medium,23303,2026-05-07 01:06:02,0,2026-05-09 20:16:50
432,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-12-19 07:32:08,Pending,Read,Low,,2026-03-13 06:54:29,0,2025-12-28 07:32:08
478,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-02-12 12:27:18,Delivered,Read,Low,876,2026-06-10 22:43:17,0,2026-04-16 12:27:18
497,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-06-27 17:33:14,Pending,Read,Medium,,2026-06-28 19:38:18,2,2026-07-11 17:33:14
353,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,WhatsApp,2025-10-30 05:36:31,Delivered,Read,Low,4648,2026-02-15 13:39:47,0,2026-01-28 05:36:31
108,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,SMS,2025-12-12 11:42:13,Delivered,Read,High,24671,2026-05-30 00:58:34,0,2025-12-12 11:52:13
319,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-01-05 23:59:38,Delivered,Unread,Low,442,,0,2026-03-22 23:59:38
358,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,E-mail,2025-11-29 22:40:46,Delivered,Read,Medium,23713,2026-06-18 20:47:24,0,2026-02-20 22:40:46
812,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,App Notification,2025-12-27 23:53:22,Delivered,Read,Medium,6664,2026-03-23 10:29:39,0,2026-03-14 23:53:22
775,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2026-03-03 03:10:56,Delivered,Unread,Medium,456,,0,2026-05-29 03:10:56
962,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,E-mail,2026-04-01 20:23:25,Delivered,Unread,Medium,2218,,0,2026-06-28 20:23:25
596,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-11-17 01:16:18,Failed,Unread,Medium,,,2,2025-12-08 01:16:18
457,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2026-03-22 12:59:03,Delivered,Read,Low,24232,2026-08-01 10:43:19,0,2026-03-22 13:09:03
835,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,E-mail,2025-10-06 20:07:19,Delivered,Read,Medium,4039,2026-02-13 00:25:31,0,2025-11-26 20:07:19
92,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,E-mail,2025-10-16 14:37:29,Delivered,Unread,Medium,36072,,0,2026-01-14 14:37:29
605,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2026-08-11 13:53:25,Delivered,Read,Medium,14984,2026-08-13 16:24:02,0,2026-08-11 14:03:25
335,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-04-27 16:50:41,Pending,Read,High,7256,2026-05-16 08:53:23,2,2026-05-04 16:50:41
44,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2026-07-16 07:23:36,Delivered,Unread,High,37758,,0,2026-09-10 07:23:36
794,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-01-02 05:53:16,Delivered,Read,Low,105,2026-04-28 12:15:49,0,2026-02-20 05:53:16
516,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-05-10 17:49:14,Delivered,Read,Medium,2852,2026-05-30 08:41:02,0,2026-08-04 17:49:14
8,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-07-14 23:49:46,Delivered,Read,Medium,,2026-08-15 15:41:28,0,2026-07-31 23:49:46
700,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2026-04-16 08:18:01,Pending,Read,Low,28025,2026-06-18 18:01:53,0,2026-06-08 08:18:01
877,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-01-18 20:01:06,Delivered,Read,Medium,18044,2026-05-08 15:16:54,0,2026-02-21 20:01:06
235,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-04-12 19:32:03,Delivered,Read,Medium,,2026-08-15 22:16:53,0,2026-05-07 19:32:03
329,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,SMS,2025-09-22 17:11:25,Delivered,Read,Low,659,2026-06-17 06:04:20,0,2025-11-15 17:11:25
531,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-11-09 14:48:19,Delivered,Read,High,18909,2026-02-19 03:30:33,0,2025-12-18 14:48:19
981,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,E-mail,2025-10-16 05:44:43,Delivered,Read,Medium,781,2026-03-26 14:55:11,0,2026-01-13 05:44:43
14,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-03-23 10:51:17,Delivered,Unread,Medium,3868,,0,2026-06-01 10:51:17
158,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2026-04-03 14:06:00,Delivered,Unread,Medium,12134,,0,2026-05-25 14:06:00
747,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,App Notification,2026-03-14 12:50:44,Delivered,Read,Medium,48359,2026-04-04 14:37:31,0,2026-05-24 12:50:44
717,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2026-03-11 16:33:44,Delivered,Unread,High,9689,,0,2026-03-11 16:43:44
150,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,App Notification,2025-11-02 11:08:05,Delivered,Read,Medium,1790,2025-12-15 23:26:22,0,2026-01-29 11:08:05
994,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,App Notification,2025-11-17 07:19:37,Delivered,Unread,High,2869,,0,2026-01-02 07:19:37
485,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,E-mail,2025-12-23 04:35:45,Delivered,Read,Medium,13794,2026-07-21 01:13:47,0,2026-02-02 04:35:45
208,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2025-10-04 18:55:26,Delivered,Read,Medium,17203,2025-11-20 22:22:40,0,2025-10-11 18:55:26
819,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-06-27 07:17:57,Pending,Read,Medium,,2026-08-06 13:02:03,1,2026-07-25 07:17:57
929,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,E-mail,2025-11-02 14:15:47,Delivered,Read,Medium,15703,2026-01-13 00:04:48,0,2025-12-21 14:15:47
817,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,SMS,2025-10-29 19:16:54,Delivered,Read,Medium,48542,2026-06-25 23:45:26,0,2025-10-29 19:26:54
